country,indicator,date,year_week,value,source,url
Spain,Daily hospital occupancy,30-07-2021,2021-W30,9825,Country_Website,
Spain,Daily hospital occupancy,02-08-2021,2021-W31,10578,Country_Website,
Spain,Daily hospital occupancy,03-08-2021,2021-W31,10317,Country_Website,
Spain,Daily hospital occupancy,04-08-2021,2021-W31,10184,Country_Website,
Spain,Daily hospital occupancy,05-08-2021,2021-W31,10004,Country_Website,
Spain,Daily hospital occupancy,06-08-2021,2021-W31,10015,Country_Website,
Spain,Daily hospital occupancy,09-08-2021,2021-W32,10411,Country_Website,
Spain,Daily hospital occupancy,10-08-2021,2021-W32,10001,Country_Website,
Spain,Daily hospital occupancy,11-08-2021,2021-W32,9820,Country_Website,
Spain,Daily hospital occupancy,12-08-2021,2021-W32,9478,Country_Website,
Spain,Daily hospital occupancy,13-08-2021,2021-W32,9308,Country_Website,
Spain,Daily hospital occupancy,16-08-2021,2021-W33,9356,Country_Website,
Spain,Daily hospital occupancy,17-08-2021,2021-W33,9191,Country_Website,
Spain,Daily hospital occupancy,18-08-2021,2021-W33,8819,Country_Website,
Spain,Daily hospital occupancy,19-08-2021,2021-W33,8507,Country_Website,
Spain,Daily hospital occupancy,20-08-2021,2021-W33,8166,Country_Website,
Spain,Daily hospital occupancy,23-08-2021,2021-W34,8330,Country_Website,
Spain,Daily hospital occupancy,24-08-2021,2021-W34,7959,Country_Website,
Spain,Daily hospital occupancy,25-08-2021,2021-W34,7657,Country_Website,
Spain,Daily hospital occupancy,26-08-2021,2021-W34,7368,Country_Website,
Spain,Daily hospital occupancy,27-08-2021,2021-W34,7206,Country_Website,
Spain,Daily hospital occupancy,30-08-2021,2021-W35,7114,Country_Website,
Spain,Daily hospital occupancy,31-08-2021,2021-W35,6806,Country_Website,
Spain,Daily hospital occupancy,01-09-2021,2021-W35,6623,Country_Website,
Spain,Daily hospital occupancy,02-09-2021,2021-W35,6288,Country_Website,
Spain,Daily hospital occupancy,03-09-2021,2021-W35,6245,Country_Website,
Spain,Daily hospital occupancy,06-09-2021,2021-W36,5776,Country_Website,
Spain,Daily hospital occupancy,07-09-2021,2021-W36,5584,Country_Website,
Spain,Daily hospital occupancy,08-09-2021,2021-W36,5344,Country_Website,
Spain,Daily hospital occupancy,09-09-2021,2021-W36,5115,Country_Website,
Spain,Daily hospital occupancy,10-09-2021,2021-W36,4975,Country_Website,
Spain,Daily hospital occupancy,13-09-2021,2021-W37,4652,Country_Website,
Spain,Daily hospital occupancy,14-09-2021,2021-W37,4459,Country_Website,
Spain,Daily hospital occupancy,15-09-2021,2021-W37,4425,Country_Website,
Spain,Daily hospital occupancy,16-09-2021,2021-W37,3947,Country_Website,
Spain,Daily hospital occupancy,17-09-2021,2021-W37,3809,Country_Website,
Spain,Daily hospital occupancy,20-09-2021,2021-W38,3668,Country_Website,
Spain,Daily hospital occupancy,21-09-2021,2021-W38,3450,Country_Website,
Spain,Daily hospital occupancy,22-09-2021,2021-W38,3237,Country_Website,
Spain,Daily hospital occupancy,23-09-2021,2021-W38,3056,Country_Website,
Spain,Daily hospital occupancy,24-09-2021,2021-W38,2951,Country_Website,
Spain,Daily hospital occupancy,27-09-2021,2021-W39,2867,Country_Website,
Spain,Daily hospital occupancy,28-09-2021,2021-W39,2830,Country_Website,
Spain,Daily hospital occupancy,29-09-2021,2021-W39,2616,Country_Website,
Spain,Daily hospital occupancy,30-09-2021,2021-W39,2516,Country_Website,
Spain,Daily hospital occupancy,01-10-2021,2021-W39,2403,Country_Website,
Spain,Daily hospital occupancy,04-10-2021,2021-W40,2364,Country_Website,
Spain,Daily hospital occupancy,05-10-2021,2021-W40,2509,Country_Website,
Spain,Daily hospital occupancy,06-10-2021,2021-W40,2235,Country_Website,
Spain,Daily hospital occupancy,07-10-2021,2021-W40,2088,Country_Website,
Spain,Daily hospital occupancy,08-10-2021,2021-W40,2136,Country_Website,
Spain,Daily hospital occupancy,11-10-2021,2021-W41,1942,Country_Website,
Spain,Daily hospital occupancy,13-10-2021,2021-W41,1908,Country_Website,
Spain,Daily hospital occupancy,14-10-2021,2021-W41,1854,Country_Website,
Spain,Daily hospital occupancy,15-10-2021,2021-W41,1835,Country_Website,
Spain,Daily hospital occupancy,18-10-2021,2021-W42,1851,Country_Website,
Spain,Daily hospital occupancy,19-10-2021,2021-W42,1848,Country_Website,
Spain,Daily hospital occupancy,20-10-2021,2021-W42,1828,Country_Website,
Spain,Daily hospital occupancy,21-10-2021,2021-W42,1775,Country_Website,
Spain,Daily hospital occupancy,22-10-2021,2021-W42,1730,Country_Website,
Spain,Daily hospital occupancy,25-10-2021,2021-W43,1799,Country_Website,
Spain,Daily hospital occupancy,26-10-2021,2021-W43,1753,Country_Website,
Spain,Daily hospital occupancy,27-10-2021,2021-W43,1702,Country_Website,
Spain,Daily hospital occupancy,28-10-2021,2021-W43,1647,Country_Website,
Spain,Daily hospital occupancy,29-10-2021,2021-W43,1640,Country_Website,
Spain,Daily hospital occupancy,02-11-2021,2021-W44,1740,Country_Website,
Spain,Daily hospital occupancy,03-11-2021,2021-W44,1825,Country_Website,
Spain,Daily hospital occupancy,04-11-2021,2021-W44,1799,Country_Website,
Spain,Daily hospital occupancy,05-11-2021,2021-W44,1793,Country_Website,
Spain,Daily hospital occupancy,08-11-2021,2021-W45,1858,Country_Website,
Spain,Daily hospital occupancy,10-11-2021,2021-W45,1903,Country_Website,
Spain,Daily hospital occupancy,11-11-2021,2021-W45,1933,Country_Website,
Spain,Daily hospital occupancy,12-11-2021,2021-W45,1946,Country_Website,
Spain,Daily hospital occupancy,15-11-2021,2021-W46,2180,Country_Website,
Spain,Daily hospital occupancy,16-11-2021,2021-W46,2164,Country_Website,
Spain,Daily hospital occupancy,17-11-2021,2021-W46,2260,Country_Website,
Spain,Daily hospital occupancy,18-11-2021,2021-W46,2308,Country_Website,
Spain,Daily hospital occupancy,19-11-2021,2021-W46,2398,Country_Website,
Spain,Daily hospital occupancy,22-11-2021,2021-W47,2880,Country_Website,
Spain,Daily hospital occupancy,23-11-2021,2021-W47,3004,Country_Website,
Spain,Daily hospital occupancy,24-11-2021,2021-W47,3172,Country_Website,
Spain,Daily hospital occupancy,25-11-2021,2021-W47,3273,Country_Website,
Spain,Daily hospital occupancy,26-11-2021,2021-W47,3385,Country_Website,
Spain,Daily hospital occupancy,29-11-2021,2021-W48,3780,Country_Website,
Spain,Daily hospital occupancy,30-11-2021,2021-W48,3847,Country_Website,
Spain,Daily hospital occupancy,01-12-2021,2021-W48,3957,Country_Website,
Spain,Daily hospital occupancy,02-12-2021,2021-W48,4093,Country_Website,
Spain,Daily hospital occupancy,03-12-2021,2021-W48,4262,Country_Website,
Spain,Daily hospital occupancy,07-12-2021,2021-W49,5067,Country_Website,
Spain,Daily hospital occupancy,09-12-2021,2021-W49,5479,Country_Website,
Spain,Daily hospital occupancy,10-12-2021,2021-W49,5569,Country_Website,
Spain,Daily hospital occupancy,13-12-2021,2021-W50,6347,Country_Website,
Spain,Daily hospital occupancy,14-12-2021,2021-W50,6373,Country_Website,
Spain,Daily hospital occupancy,15-12-2021,2021-W50,6488,Country_Website,
Spain,Daily hospital occupancy,16-12-2021,2021-W50,6682,Country_Website,
Spain,Daily hospital occupancy,17-12-2021,2021-W50,6667,Country_Website,
Spain,Daily hospital occupancy,20-12-2021,2021-W51,7501,Country_Website,
Spain,Daily hospital occupancy,21-12-2021,2021-W51,7634,Country_Website,
Spain,Daily hospital occupancy,22-12-2021,2021-W51,7732,Country_Website,
Spain,Daily hospital occupancy,23-12-2021,2021-W51,7924,Country_Website,
Spain,Daily hospital occupancy,27-12-2021,2021-W52,9530,Country_Website,
Spain,Daily hospital occupancy,28-12-2021,2021-W52,9852,Country_Website,
Spain,Daily hospital occupancy,29-12-2021,2021-W52,10411,Country_Website,
Spain,Daily hospital occupancy,30-12-2021,2021-W52,10768,Country_Website,
Spain,Daily hospital occupancy,03-01-2022,2022-W01,12339,Country_Website,
Spain,Daily hospital occupancy,04-01-2022,2022-W01,12942,Country_Website,
Spain,Daily hospital occupancy,05-01-2022,2022-W01,13359,Country_Website,
Spain,Daily hospital occupancy,07-01-2022,2022-W01,14426,Country_Website,
Spain,Daily hospital occupancy,10-01-2022,2022-W02,16496,Country_Website,
Spain,Daily hospital occupancy,11-01-2022,2022-W02,16555,Country_Website,
Spain,Daily hospital occupancy,12-01-2022,2022-W02,17028,Country_Website,
Spain,Daily hospital occupancy,13-01-2022,2022-W02,17269,Country_Website,
Spain,Daily hospital occupancy,14-01-2022,2022-W02,17436,Country_Website,
Spain,Daily hospital occupancy,17-01-2022,2022-W03,18821,Country_Website,
Spain,Daily hospital occupancy,18-01-2022,2022-W03,18918,Country_Website,
Spain,Daily hospital occupancy,19-01-2022,2022-W03,19000,Country_Website,
Spain,Daily hospital occupancy,20-01-2022,2022-W03,18934,Country_Website,
Spain,Daily hospital occupancy,21-01-2022,2022-W03,18675,Country_Website,
Spain,Daily hospital occupancy,24-01-2022,2022-W04,19617,Country_Website,
Spain,Daily hospital occupancy,25-01-2022,2022-W04,19314,Country_Website,
Spain,Daily hospital occupancy,26-01-2022,2022-W04,18805,Country_Website,
Spain,Daily hospital occupancy,27-01-2022,2022-W04,18548,Country_Website,
Spain,Daily hospital occupancy,28-01-2022,2022-W04,18393,Country_Website,
Spain,Daily hospital occupancy,01-04-2022,2022-W13,4150,Country_Website,
Spain,Daily hospital occupancy,05-04-2022,2022-W14,4291,Country_Website,
Spain,Daily hospital occupancy,08-04-2022,2022-W14,4217,Country_Website,
Spain,Daily hospital occupancy,12-04-2022,2022-W15,4779,Country_Website,
Spain,Daily hospital occupancy,19-04-2022,2022-W16,5635,Country_Website,
Spain,Daily hospital occupancy,22-04-2022,2022-W16,6119,Country_Website,
Spain,Daily hospital occupancy,26-04-2022,2022-W17,6455,Country_Website,
Spain,Daily hospital occupancy,29-04-2022,2022-W17,6362,Country_Website,
Spain,Daily hospital occupancy,03-05-2022,2022-W18,6883,Country_Website,
Spain,Daily hospital occupancy,06-05-2022,2022-W18,6858,Country_Website,
Spain,Daily hospital occupancy,10-05-2022,2022-W19,7291,Country_Website,
Spain,Daily hospital occupancy,13-05-2022,2022-W19,7200,Country_Website,
Spain,Daily hospital occupancy,17-05-2022,2022-W20,7558,Country_Website,
Spain,Daily hospital occupancy,20-05-2022,2022-W20,7364,Country_Website,
Spain,Daily hospital occupancy,24-05-2022,2022-W21,7562,Country_Website,
Spain,Daily hospital occupancy,27-05-2022,2022-W21,6980,Country_Website,
Spain,Daily hospital occupancy,31-05-2022,2022-W22,6817,Country_Website,
Spain,Daily hospital occupancy,03-06-2022,2022-W22,6481,Country_Website,
Spain,Daily hospital occupancy,07-06-2022,2022-W23,6761,Country_Website,
Spain,Daily hospital occupancy,10-06-2022,2022-W23,6412,Country_Website,
Spain,Daily hospital occupancy,14-06-2022,2022-W24,6763,Country_Website,
Spain,Daily hospital occupancy,17-06-2022,2022-W24,6788,Country_Website,
Spain,Daily hospital occupancy,21-06-2022,2022-W25,7793,Country_Website,
Spain,Daily hospital occupancy,24-06-2022,2022-W25,8205,Country_Website,
Spain,Daily hospital occupancy,28-06-2022,2022-W26,9553,Country_Website,
Spain,Daily hospital occupancy,01-07-2022,2022-W26,10249,Country_Website,
Spain,Daily hospital occupancy,05-07-2022,2022-W27,11586,Country_Website,
Spain,Daily hospital occupancy,08-07-2022,2022-W27,12080,Country_Website,
Spain,Daily hospital occupancy,12-07-2022,2022-W28,12789,Country_Website,
Spain,Daily hospital occupancy,15-07-2022,2022-W28,11713,Country_Website,
Spain,Daily hospital occupancy,19-07-2022,2022-W29,11579,Country_Website,
Spain,Daily hospital occupancy,22-07-2022,2022-W29,10489,Country_Website,
Spain,Daily hospital occupancy,26-07-2022,2022-W30,9826,Country_Website,
Spain,Daily hospital occupancy,29-07-2022,2022-W30,8433,Country_Website,
Spain,Daily hospital occupancy,02-08-2022,2022-W31,7836,Country_Website,
Spain,Daily hospital occupancy,05-08-2022,2022-W31,6697,Country_Website,
Spain,Daily hospital occupancy,09-08-2022,2022-W32,6043,Country_Website,
Spain,Daily hospital occupancy,16-08-2022,2022-W33,5138,Country_Website,
Spain,Daily hospital occupancy,19-08-2022,2022-W33,4542,Country_Website,
Spain,Daily hospital occupancy,23-08-2022,2022-W34,4063,Country_Website,
Spain,Daily hospital occupancy,26-08-2022,2022-W34,3510,Country_Website,
Spain,Daily hospital occupancy,30-08-2022,2022-W35,3421,Country_Website,
Spain,Daily hospital occupancy,02-09-2022,2022-W35,3023,Country_Website,
Spain,Daily hospital occupancy,06-09-2022,2022-W36,2889,Country_Website,
Spain,Daily hospital occupancy,09-09-2022,2022-W36,2686,Country_Website,
Spain,Daily hospital occupancy,13-09-2022,2022-W37,2602,Country_Website,
Spain,Daily hospital occupancy,16-09-2022,2022-W37,2455,Country_Website,
Spain,Daily hospital occupancy,20-09-2022,2022-W38,2515,Country_Website,
Spain,Daily hospital occupancy,23-09-2022,2022-W38,2206,Country_Website,
Spain,Daily hospital occupancy,27-09-2022,2022-W39,2332,Country_Website,
Spain,Daily hospital occupancy,30-09-2022,2022-W39,2279,Country_Website,
Spain,Daily hospital occupancy,04-10-2022,2022-W40,2501,Country_Website,
Spain,Daily hospital occupancy,07-10-2022,2022-W40,2716,Country_Website,
Spain,Daily hospital occupancy,14-10-2022,2022-W41,3303,Country_Website,
Spain,Daily hospital occupancy,21-10-2022,2022-W42,3357,Country_Website,
Spain,Daily hospital occupancy,28-10-2022,2022-W43,3337,Country_Website,
Spain,Daily hospital occupancy,04-11-2022,2022-W44,3363,Country_Website,
Spain,Daily hospital occupancy,11-11-2022,2022-W45,3372,Country_Website,
Spain,Daily hospital occupancy,18-11-2022,2022-W46,3813,Country_Website,
Spain,Daily hospital occupancy,25-11-2022,2022-W47,3779,Country_Website,
Spain,Daily hospital occupancy,02-12-2022,2022-W48,3856,Country_Website,
Spain,Daily hospital occupancy,09-12-2022,2022-W49,4167,Country_Website,
Spain,Daily hospital occupancy,16-12-2022,2022-W50,4431,Country_Website,
Spain,Daily hospital occupancy,23-12-2022,2022-W51,4095,Country_Website,
Spain,Daily hospital occupancy,30-12-2022,2022-W52,3717,Country_Website,
Spain,Daily hospital occupancy,05-01-2023,2023-W01,3520,Country_Website,
Spain,Daily hospital occupancy,13-01-2023,2023-W02,3505,Country_Website,
Spain,Daily hospital occupancy,20-01-2023,2023-W03,2914,Country_Website,
Spain,Daily hospital occupancy,27-01-2023,2023-W04,2341,Country_Website,
Spain,Daily hospital occupancy,03-02-2023,2023-W05,2056,Country_Website,
Spain,Daily hospital occupancy,10-02-2023,2023-W06,1880,Country_Website,
Spain,Daily hospital occupancy,17-02-2023,2023-W07,1830,Country_Website,
Spain,Daily hospital occupancy,24-02-2023,2023-W08,1888,Country_Website,
Spain,Daily hospital occupancy,03-03-2023,2023-W09,1827,Country_Website,
Spain,Daily hospital occupancy,10-03-2023,2023-W10,2006,Country_Website,
Spain,Daily hospital occupancy,17-03-2023,2023-W11,2145,Country_Website,
Spain,Daily hospital occupancy,24-03-2023,2023-W12,2014,Country_Website,
Spain,Daily hospital occupancy,31-03-2023,2023-W13,2048,Country_Website,
Spain,Daily hospital occupancy,14-04-2023,2023-W15,2149,Country_Website,
Spain,Daily hospital occupancy,21-04-2023,2023-W16,2331,Country_Website,
Spain,Daily hospital occupancy,05-05-2023,2023-W18,2510,Country_Website,
Spain,Daily hospital occupancy,19-05-2023,2023-W20,2354,Country_Website,
Spain,Daily hospital occupancy,02-06-2023,2023-W22,2380,Country_Website,
Spain,Daily ICU occupancy,04-10-2020,2020-W40,1566,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,11-10-2020,2020-W41,1590,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,18-10-2020,2020-W42,1739,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,25-10-2020,2020-W43,2031,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,01-11-2020,2020-W44,2482,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,08-11-2020,2020-W45,2863,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,15-11-2020,2020-W46,3125,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,22-11-2020,2020-W47,3092,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,29-11-2020,2020-W48,2774,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,06-12-2020,2020-W49,2368,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,13-12-2020,2020-W50,2100,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,20-12-2020,2020-W51,1920,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,27-12-2020,2020-W52,1909,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,03-01-2021,2020-W53,2026,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,10-01-2021,2021-W01,2318,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,17-01-2021,2021-W02,2953,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,24-01-2021,2021-W03,3908,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,31-01-2021,2021-W04,4727,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,07-02-2021,2021-W05,4795,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,14-02-2021,2021-W06,4351,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,21-02-2021,2021-W07,3739,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,28-02-2021,2021-W08,3021,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,07-03-2021,2021-W09,2571,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,14-03-2021,2021-W10,2185,TESSy COVID-19 combined sources,NA
Spain,Daily ICU occupancy,21-03-2021,2021-W11,1958,TESSy COVID-19 combined sources,NA
