,country,indicator,date,value
26542,Slovenia,Daily ICU occupancy,16-10-2022,26.0
26543,Slovenia,Daily ICU occupancy,17-10-2022,26.0
26544,Slovenia,Daily ICU occupancy,18-10-2022,25.0
26545,Slovenia,Daily ICU occupancy,19-10-2022,23.0
26546,Slovenia,Daily ICU occupancy,20-10-2022,22.0
26547,Slovenia,Daily ICU occupancy,21-10-2022,22.0
26548,Slovenia,Daily ICU occupancy,22-10-2022,20.0
26549,Slovenia,Daily ICU occupancy,23-10-2022,20.0
26550,Slovenia,Daily ICU occupancy,24-10-2022,20.0
26551,Slovenia,Daily ICU occupancy,25-10-2022,18.0
26552,Slovenia,Daily ICU occupancy,26-10-2022,19.0
26553,Slovenia,Daily ICU occupancy,27-10-2022,18.0
26554,Slovenia,Daily ICU occupancy,28-10-2022,19.0
26555,Slovenia,Daily ICU occupancy,29-10-2022,18.0
26556,Slovenia,Daily ICU occupancy,30-10-2022,15.0
26557,Slovenia,Daily ICU occupancy,31-10-2022,15.0
26558,Slovenia,Daily ICU occupancy,01-11-2022,17.0
26559,Slovenia,Daily ICU occupancy,02-11-2022,16.0
26560,Slovenia,Daily ICU occupancy,03-11-2022,15.0
26561,Slovenia,Daily ICU occupancy,04-11-2022,16.0
26562,Slovenia,Daily ICU occupancy,05-11-2022,17.0
26563,Slovenia,Daily ICU occupancy,06-11-2022,17.0
26564,Slovenia,Daily ICU occupancy,07-11-2022,18.0
26565,Slovenia,Daily ICU occupancy,08-11-2022,16.0
26566,Slovenia,Daily ICU occupancy,09-11-2022,16.0
26567,Slovenia,Daily ICU occupancy,10-11-2022,19.0
26568,Slovenia,Daily ICU occupancy,11-11-2022,19.0
26569,Slovenia,Daily ICU occupancy,12-11-2022,18.0
26570,Slovenia,Daily ICU occupancy,13-11-2022,20.0
26571,Slovenia,Daily ICU occupancy,14-11-2022,23.0
26572,Slovenia,Daily ICU occupancy,15-11-2022,20.0
26573,Slovenia,Daily ICU occupancy,16-11-2022,19.0
26574,Slovenia,Daily ICU occupancy,17-11-2022,20.0
26575,Slovenia,Daily ICU occupancy,18-11-2022,21.0
26576,Slovenia,Daily ICU occupancy,19-11-2022,20.0
26577,Slovenia,Daily ICU occupancy,20-11-2022,19.0
26578,Slovenia,Daily ICU occupancy,21-11-2022,19.0
26579,Slovenia,Daily ICU occupancy,22-11-2022,18.0
26580,Slovenia,Daily ICU occupancy,23-11-2022,17.0
26581,Slovenia,Daily ICU occupancy,24-11-2022,18.0
26582,Slovenia,Daily ICU occupancy,25-11-2022,18.0
26583,Slovenia,Daily ICU occupancy,26-11-2022,18.0
26584,Slovenia,Daily ICU occupancy,27-11-2022,20.0
26585,Slovenia,Daily ICU occupancy,28-11-2022,19.0
26586,Slovenia,Daily ICU occupancy,29-11-2022,19.0
26587,Slovenia,Daily ICU occupancy,30-11-2022,20.0
26588,Slovenia,Daily ICU occupancy,01-12-2022,19.0
26589,Slovenia,Daily ICU occupancy,02-12-2022,16.0
26590,Slovenia,Daily ICU occupancy,03-12-2022,17.0
26591,Slovenia,Daily ICU occupancy,04-12-2022,17.0
26592,Slovenia,Daily ICU occupancy,05-12-2022,18.0
26593,Slovenia,Daily ICU occupancy,06-12-2022,17.0
26594,Slovenia,Daily ICU occupancy,07-12-2022,16.0
26595,Slovenia,Daily ICU occupancy,08-12-2022,17.0
26596,Slovenia,Daily ICU occupancy,09-12-2022,16.0
26597,Slovenia,Daily ICU occupancy,10-12-2022,17.0
26598,Slovenia,Daily ICU occupancy,11-12-2022,20.0
26599,Slovenia,Daily ICU occupancy,12-12-2022,18.0
26600,Slovenia,Daily ICU occupancy,13-12-2022,17.0
26601,Slovenia,Daily ICU occupancy,14-12-2022,19.0
26602,Slovenia,Daily ICU occupancy,15-12-2022,22.0
26603,Slovenia,Daily ICU occupancy,16-12-2022,23.0
26604,Slovenia,Daily ICU occupancy,17-12-2022,22.0
26605,Slovenia,Daily ICU occupancy,18-12-2022,21.0
26606,Slovenia,Daily ICU occupancy,19-12-2022,25.0
26607,Slovenia,Daily ICU occupancy,20-12-2022,26.0
26608,Slovenia,Daily ICU occupancy,21-12-2022,28.0
26609,Slovenia,Daily ICU occupancy,22-12-2022,26.0
26610,Slovenia,Daily ICU occupancy,23-12-2022,27.0
26611,Slovenia,Daily ICU occupancy,24-12-2022,25.0
26612,Slovenia,Daily ICU occupancy,25-12-2022,24.0
26613,Slovenia,Daily ICU occupancy,26-12-2022,20.0
26614,Slovenia,Daily ICU occupancy,27-12-2022,22.0
26615,Slovenia,Daily ICU occupancy,28-12-2022,22.0
26616,Slovenia,Daily ICU occupancy,29-12-2022,21.0
26617,Slovenia,Daily ICU occupancy,30-12-2022,21.0
26618,Slovenia,Daily ICU occupancy,31-12-2022,23.0
26619,Slovenia,Daily ICU occupancy,01-01-2023,20.0
26620,Slovenia,Daily ICU occupancy,02-01-2023,21.0
26621,Slovenia,Daily ICU occupancy,03-01-2023,20.0
26622,Slovenia,Daily ICU occupancy,04-01-2023,26.0
26623,Slovenia,Daily ICU occupancy,05-01-2023,21.0
26624,Slovenia,Daily ICU occupancy,06-01-2023,22.0
26625,Slovenia,Daily ICU occupancy,07-01-2023,21.0
26626,Slovenia,Daily ICU occupancy,08-01-2023,22.0
26627,Slovenia,Daily ICU occupancy,09-01-2023,23.0
26628,Slovenia,Daily ICU occupancy,10-01-2023,21.0
26629,Slovenia,Daily ICU occupancy,11-01-2023,20.0
26630,Slovenia,Daily ICU occupancy,12-01-2023,24.0
26631,Slovenia,Daily ICU occupancy,13-01-2023,22.0
26632,Slovenia,Daily ICU occupancy,14-01-2023,21.0
26633,Slovenia,Daily ICU occupancy,15-01-2023,21.0
26634,Slovenia,Daily ICU occupancy,16-01-2023,18.0
26635,Slovenia,Daily ICU occupancy,17-01-2023,21.0
26636,Slovenia,Daily ICU occupancy,18-01-2023,21.0
26637,Slovenia,Daily ICU occupancy,19-01-2023,21.0
26638,Slovenia,Daily ICU occupancy,20-01-2023,18.0
26639,Slovenia,Daily ICU occupancy,21-01-2023,18.0
26640,Slovenia,Daily ICU occupancy,22-01-2023,15.0
26641,Slovenia,Daily ICU occupancy,23-01-2023,16.0
26642,Slovenia,Daily ICU occupancy,24-01-2023,17.0
26643,Slovenia,Daily ICU occupancy,25-01-2023,17.0
26644,Slovenia,Daily ICU occupancy,26-01-2023,17.0
26645,Slovenia,Daily ICU occupancy,27-01-2023,16.0
26646,Slovenia,Daily ICU occupancy,28-01-2023,16.0
26647,Slovenia,Daily ICU occupancy,29-01-2023,16.0
26648,Slovenia,Daily ICU occupancy,30-01-2023,15.0
26649,Slovenia,Daily ICU occupancy,31-01-2023,13.0
26650,Slovenia,Daily ICU occupancy,01-02-2023,11.0
26651,Slovenia,Daily ICU occupancy,02-02-2023,12.0
26652,Slovenia,Daily ICU occupancy,03-02-2023,10.0
26653,Slovenia,Daily ICU occupancy,04-02-2023,9.0
26654,Slovenia,Daily ICU occupancy,05-02-2023,8.0
26655,Slovenia,Daily ICU occupancy,06-02-2023,7.0
26656,Slovenia,Daily ICU occupancy,07-02-2023,6.0
26657,Slovenia,Daily ICU occupancy,08-02-2023,5.0
26658,Slovenia,Daily ICU occupancy,09-02-2023,4.0
26659,Slovenia,Daily ICU occupancy,10-02-2023,5.0
26660,Slovenia,Daily ICU occupancy,11-02-2023,4.0
26661,Slovenia,Daily ICU occupancy,12-02-2023,4.0
26662,Slovenia,Daily ICU occupancy,13-02-2023,4.0
26663,Slovenia,Daily ICU occupancy,14-02-2023,5.0
26664,Slovenia,Daily ICU occupancy,15-02-2023,5.0
26665,Slovenia,Daily ICU occupancy,16-02-2023,5.0
26666,Slovenia,Daily ICU occupancy,17-02-2023,5.0
26667,Slovenia,Daily ICU occupancy,18-02-2023,6.0
26668,Slovenia,Daily ICU occupancy,19-02-2023,6.0
26669,Slovenia,Daily ICU occupancy,20-02-2023,6.0
26670,Slovenia,Daily ICU occupancy,21-02-2023,5.0
26671,Slovenia,Daily ICU occupancy,22-02-2023,6.0
26672,Slovenia,Daily ICU occupancy,23-02-2023,4.0
26673,Slovenia,Daily ICU occupancy,24-02-2023,7.0
26674,Slovenia,Daily ICU occupancy,25-02-2023,5.0
26675,Slovenia,Daily ICU occupancy,26-02-2023,5.0
26676,Slovenia,Daily ICU occupancy,27-02-2023,6.0
26677,Slovenia,Daily ICU occupancy,28-02-2023,6.0
26678,Slovenia,Daily ICU occupancy,01-03-2023,5.0
26679,Slovenia,Daily ICU occupancy,02-03-2023,7.0
26680,Slovenia,Daily ICU occupancy,03-03-2023,8.0
26681,Slovenia,Daily ICU occupancy,04-03-2023,8.0
26682,Slovenia,Daily ICU occupancy,05-03-2023,8.0
26683,Slovenia,Daily ICU occupancy,06-03-2023,8.0
26684,Slovenia,Daily ICU occupancy,07-03-2023,5.0
26685,Slovenia,Daily ICU occupancy,08-03-2023,4.0
26686,Slovenia,Daily ICU occupancy,09-03-2023,5.0
26687,Slovenia,Daily ICU occupancy,10-03-2023,5.0
26688,Slovenia,Daily ICU occupancy,11-03-2023,4.0
26689,Slovenia,Daily ICU occupancy,12-03-2023,5.0
26690,Slovenia,Daily ICU occupancy,13-03-2023,5.0
26691,Slovenia,Daily ICU occupancy,14-03-2023,4.0
26692,Slovenia,Daily ICU occupancy,15-03-2023,4.0
26693,Slovenia,Daily ICU occupancy,16-03-2023,4.0
26694,Slovenia,Daily ICU occupancy,17-03-2023,5.0
26695,Slovenia,Daily ICU occupancy,18-03-2023,6.0
26696,Slovenia,Daily ICU occupancy,19-03-2023,6.0
26697,Slovenia,Daily ICU occupancy,20-03-2023,5.0
26698,Slovenia,Daily ICU occupancy,21-03-2023,6.0
26699,Slovenia,Daily ICU occupancy,22-03-2023,7.0
26700,Slovenia,Daily ICU occupancy,23-03-2023,6.0
26701,Slovenia,Daily ICU occupancy,24-03-2023,5.0
26702,Slovenia,Daily ICU occupancy,25-03-2023,6.0
26703,Slovenia,Daily ICU occupancy,26-03-2023,6.0
26704,Slovenia,Daily ICU occupancy,27-03-2023,6.0
26705,Slovenia,Daily ICU occupancy,28-03-2023,7.0
26706,Slovenia,Daily ICU occupancy,29-03-2023,8.0
26707,Slovenia,Daily ICU occupancy,30-03-2023,7.0
26708,Slovenia,Daily ICU occupancy,31-03-2023,8.0
26709,Slovenia,Weekly new hospital admissions per 100k,02-02-2020,0.0
26710,Slovenia,Weekly new hospital admissions per 100k,09-02-2020,0.0
26711,Slovenia,Weekly new hospital admissions per 100k,16-02-2020,0.0
26712,Slovenia,Weekly new hospital admissions per 100k,23-02-2020,0.0
26713,Slovenia,Weekly new hospital admissions per 100k,01-03-2020,0.0
26714,Slovenia,Weekly new hospital admissions per 100k,08-03-2020,0.996592602
26715,Slovenia,Weekly new hospital admissions per 100k,15-03-2020,1.61353088
26716,Slovenia,Weekly new hospital admissions per 100k,22-03-2020,1.945728414
26717,Slovenia,Weekly new hospital admissions per 100k,29-03-2020,3.654172876
26718,Slovenia,Weekly new hospital admissions per 100k,05-04-2020,2.467753111
26719,Slovenia,Weekly new hospital admissions per 100k,12-04-2020,2.657580273
26720,Slovenia,Weekly new hospital admissions per 100k,19-04-2020,2.135555577
26721,Slovenia,Weekly new hospital admissions per 100k,26-04-2020,1.138962974
26722,Slovenia,Weekly new hospital admissions per 100k,03-05-2020,0.854222231
26723,Slovenia,Weekly new hospital admissions per 100k,10-05-2020,0.332197534
26724,Slovenia,Weekly new hospital admissions per 100k,17-05-2020,0.189827162
26725,Slovenia,Weekly new hospital admissions per 100k,24-05-2020,0.0
26726,Slovenia,Weekly new hospital admissions per 100k,31-05-2020,0.047456791
26727,Slovenia,Weekly new hospital admissions per 100k,07-06-2020,0.047456791
26728,Slovenia,Weekly new hospital admissions per 100k,14-06-2020,0.047456791
26729,Slovenia,Weekly new hospital admissions per 100k,21-06-2020,0.142370372
26730,Slovenia,Weekly new hospital admissions per 100k,28-06-2020,0.142370372
26731,Slovenia,Weekly new hospital admissions per 100k,05-07-2020,0.189827162
26732,Slovenia,Weekly new hospital admissions per 100k,12-07-2020,0.711851859
26733,Slovenia,Weekly new hospital admissions per 100k,19-07-2020,0.522024697
26734,Slovenia,Weekly new hospital admissions per 100k,26-07-2020,0.901679021
26735,Slovenia,Weekly new hospital admissions per 100k,02-08-2020,0.427111115
26736,Slovenia,Weekly new hospital admissions per 100k,09-08-2020,0.616938278
26737,Slovenia,Weekly new hospital admissions per 100k,16-08-2020,0.569481487
26738,Slovenia,Weekly new hospital admissions per 100k,23-08-2020,0.522024697
26739,Slovenia,Weekly new hospital admissions per 100k,30-08-2020,0.711851859
26740,Slovenia,Weekly new hospital admissions per 100k,06-09-2020,0.80676544
26741,Slovenia,Weekly new hospital admissions per 100k,13-09-2020,1.423703718
26742,Slovenia,Weekly new hospital admissions per 100k,20-09-2020,2.562666692
26743,Slovenia,Weekly new hospital admissions per 100k,27-09-2020,3.416888923
26744,Slovenia,Weekly new hospital admissions per 100k,04-10-2020,4.0338272
26745,Slovenia,Weekly new hospital admissions per 100k,11-10-2020,6.264296358
26746,Slovenia,Weekly new hospital admissions per 100k,18-10-2020,11.15234579
26747,Slovenia,Weekly new hospital admissions per 100k,25-10-2020,22.209778
26748,Slovenia,Weekly new hospital admissions per 100k,01-11-2020,33.314667
26749,Slovenia,Weekly new hospital admissions per 100k,08-11-2020,43.04330907
26750,Slovenia,Weekly new hospital admissions per 100k,15-11-2020,42.18908684
26751,Slovenia,Weekly new hospital admissions per 100k,22-11-2020,34.97565467
26752,Slovenia,Weekly new hospital admissions per 100k,29-11-2020,40.81283991
26753,Slovenia,Weekly new hospital admissions per 100k,06-12-2020,39.00948187
26754,Slovenia,Weekly new hospital admissions per 100k,13-12-2020,40.52809917
26755,Slovenia,Weekly new hospital admissions per 100k,20-12-2020,34.54854355
26756,Slovenia,Weekly new hospital admissions per 100k,27-12-2020,32.69772872
26757,Slovenia,Weekly new hospital admissions per 100k,03-01-2021,35.64004973
26758,Slovenia,Weekly new hospital admissions per 100k,10-01-2021,35.3078522
26759,Slovenia,Weekly new hospital admissions per 100k,17-01-2021,35.49767936
26760,Slovenia,Weekly new hospital admissions per 100k,24-01-2021,33.02992625
26761,Slovenia,Weekly new hospital admissions per 100k,31-01-2021,27.47748175
26762,Slovenia,Weekly new hospital admissions per 100k,07-02-2021,23.63348171
26763,Slovenia,Weekly new hospital admissions per 100k,14-02-2021,17.55901252
26764,Slovenia,Weekly new hospital admissions per 100k,21-02-2021,13.24044458
26765,Slovenia,Weekly new hospital admissions per 100k,28-02-2021,15.04380262
26766,Slovenia,Weekly new hospital admissions per 100k,07-03-2021,15.04380262
26767,Slovenia,Weekly new hospital admissions per 100k,14-03-2021,12.71841988
26768,Slovenia,Weekly new hospital admissions per 100k,21-03-2021,15.47091373
26769,Slovenia,Weekly new hospital admissions per 100k,28-03-2021,17.55901252
26770,Slovenia,Weekly new hospital admissions per 100k,04-04-2021,18.88780266
26771,Slovenia,Weekly new hospital admissions per 100k,11-04-2021,21.40301256
26772,Slovenia,Weekly new hospital admissions per 100k,18-04-2021,20.40641995
26773,Slovenia,Weekly new hospital admissions per 100k,25-04-2021,19.26745698
26774,Slovenia,Weekly new hospital admissions per 100k,02-05-2021,17.36918536
26775,Slovenia,Weekly new hospital admissions per 100k,09-05-2021,13.33535816
26776,Slovenia,Weekly new hospital admissions per 100k,16-05-2021,11.15234579
26777,Slovenia,Weekly new hospital admissions per 100k,23-05-2021,7.640543285
26778,Slovenia,Weekly new hospital admissions per 100k,30-05-2021,5.789728452
26779,Slovenia,Weekly new hospital admissions per 100k,06-06-2021,4.650765478
26780,Slovenia,Weekly new hospital admissions per 100k,13-06-2021,3.98637041
26781,Slovenia,Weekly new hospital admissions per 100k,20-06-2021,2.37283953
26782,Slovenia,Weekly new hospital admissions per 100k,27-06-2021,1.281333346
26783,Slovenia,Weekly new hospital admissions per 100k,04-07-2021,1.186419765
26784,Slovenia,Weekly new hospital admissions per 100k,11-07-2021,0.854222231
26785,Slovenia,Weekly new hospital admissions per 100k,18-07-2021,0.379654325
26786,Slovenia,Weekly new hospital admissions per 100k,25-07-2021,0.711851859
26787,Slovenia,Weekly new hospital admissions per 100k,01-08-2021,0.664395068
26788,Slovenia,Weekly new hospital admissions per 100k,08-08-2021,0.949135812
26789,Slovenia,Weekly new hospital admissions per 100k,15-08-2021,1.850814833
26790,Slovenia,Weekly new hospital admissions per 100k,22-08-2021,2.752493854
26791,Slovenia,Weekly new hospital admissions per 100k,29-08-2021,6.501580311
26792,Slovenia,Weekly new hospital admissions per 100k,05-09-2021,8.732049469
26793,Slovenia,Weekly new hospital admissions per 100k,12-09-2021,10.63032109
26794,Slovenia,Weekly new hospital admissions per 100k,19-09-2021,12.38622234
26795,Slovenia,Weekly new hospital admissions per 100k,26-09-2021,13.19298778
26796,Slovenia,Weekly new hospital admissions per 100k,03-10-2021,14.47432113
26797,Slovenia,Weekly new hospital admissions per 100k,10-10-2021,12.6235063
26798,Slovenia,Weekly new hospital admissions per 100k,17-10-2021,12.24385197
26799,Slovenia,Weekly new hospital admissions per 100k,24-10-2021,16.89461745
26800,Slovenia,Weekly new hospital admissions per 100k,31-10-2021,25.00972864
26801,Slovenia,Weekly new hospital admissions per 100k,07-11-2021,30.94182747
26802,Slovenia,Weekly new hospital admissions per 100k,14-11-2021,34.26380281
26803,Slovenia,Weekly new hospital admissions per 100k,21-11-2021,34.97565467
26804,Slovenia,Weekly new hospital admissions per 100k,28-11-2021,32.65027193
26805,Slovenia,Weekly new hospital admissions per 100k,05-12-2021,27.38256817
26806,Slovenia,Weekly new hospital admissions per 100k,12-12-2021,22.01995083
26807,Slovenia,Weekly new hospital admissions per 100k,19-12-2021,15.70819769
26808,Slovenia,Weekly new hospital admissions per 100k,26-12-2021,13.47772853
26809,Slovenia,Weekly new hospital admissions per 100k,02-01-2022,13.43027174
26810,Slovenia,Weekly new hospital admissions per 100k,09-01-2022,15.56582731
26811,Slovenia,Weekly new hospital admissions per 100k,16-01-2022,17.89121005
26812,Slovenia,Weekly new hospital admissions per 100k,23-01-2022,21.49792614
26813,Slovenia,Weekly new hospital admissions per 100k,30-01-2022,28.47407436
26814,Slovenia,Weekly new hospital admissions per 100k,06-02-2022,31.65367932
26815,Slovenia,Weekly new hospital admissions per 100k,13-02-2022,32.2706176
26816,Slovenia,Weekly new hospital admissions per 100k,20-02-2022,27.38256817
26817,Slovenia,Weekly new hospital admissions per 100k,27-02-2022,16.70479029
26818,Slovenia,Weekly new hospital admissions per 100k,06-03-2022,11.95911123
26819,Slovenia,Weekly new hospital admissions per 100k,13-03-2022,10.67777788
26820,Slovenia,Weekly new hospital admissions per 100k,20-03-2022,9.5862717
26821,Slovenia,Weekly new hospital admissions per 100k,27-03-2022,10.5828643
26822,Slovenia,Weekly new hospital admissions per 100k,03-04-2022,10.44049393
26823,Slovenia,Weekly new hospital admissions per 100k,10-04-2022,9.776098862
26824,Slovenia,Weekly new hospital admissions per 100k,17-04-2022,6.691407473
26825,Slovenia,Weekly new hospital admissions per 100k,24-04-2022,6.311753149
26826,Slovenia,Weekly new hospital admissions per 100k,01-05-2022,6.264296358
26827,Slovenia,Weekly new hospital admissions per 100k,08-05-2022,4.698222269
26828,Slovenia,Weekly new hospital admissions per 100k,15-05-2022,2.942321017
26829,Slovenia,Weekly new hospital admissions per 100k,22-05-2022,1.660987671
26830,Slovenia,Weekly new hospital admissions per 100k,29-05-2022,1.518617299
26831,Slovenia,Weekly new hospital admissions per 100k,05-06-2022,1.61353088
26832,Slovenia,Weekly new hospital admissions per 100k,12-06-2022,1.376246927
26833,Slovenia,Weekly new hospital admissions per 100k,19-06-2022,1.423703718
26834,Slovenia,Weekly new hospital admissions per 100k,26-06-2022,2.088098786
26835,Slovenia,Weekly new hospital admissions per 100k,03-07-2022,4.0338272
26836,Slovenia,Weekly new hospital admissions per 100k,10-07-2022,3.98637041
26837,Slovenia,Weekly new hospital admissions per 100k,17-07-2022,7.118518589
26838,Slovenia,Weekly new hospital admissions per 100k,24-07-2022,6.596493892
26839,Slovenia,Weekly new hospital admissions per 100k,31-07-2022,5.077876593
26840,Slovenia,Weekly new hospital admissions per 100k,07-08-2022,5.694814871
26841,Slovenia,Weekly new hospital admissions per 100k,14-08-2022,5.837185243
26842,Slovenia,Weekly new hospital admissions per 100k,21-08-2022,4.935506222
26843,Slovenia,Weekly new hospital admissions per 100k,28-08-2022,4.460938316
26844,Slovenia,Weekly new hospital admissions per 100k,04-09-2022,4.79313585
26845,Slovenia,Weekly new hospital admissions per 100k,11-09-2022,3.464345713
26846,Slovenia,Weekly new hospital admissions per 100k,18-09-2022,4.271111153
26847,Slovenia,Weekly new hospital admissions per 100k,25-09-2022,3.796543247
26848,Slovenia,Weekly new hospital admissions per 100k,02-10-2022,6.691407473
26849,Slovenia,Weekly new hospital admissions per 100k,09-10-2022,6.264296358
26850,Slovenia,Weekly new hospital admissions per 100k,16-10-2022,5.64735808
26851,Slovenia,Weekly new hospital admissions per 100k,23-10-2022,4.081283991
26852,Slovenia,Weekly new hospital admissions per 100k,30-10-2022,4.318567944
26853,Slovenia,Weekly new hospital admissions per 100k,06-11-2022,4.460938316
26854,Slovenia,Weekly new hospital admissions per 100k,13-11-2022,4.318567944
26855,Slovenia,Weekly new hospital admissions per 100k,20-11-2022,4.413481525
26856,Slovenia,Weekly new hospital admissions per 100k,27-11-2022,4.650765478
26857,Slovenia,Weekly new hospital admissions per 100k,04-12-2022,4.650765478
26858,Slovenia,Weekly new hospital admissions per 100k,11-12-2022,6.074469196
26859,Slovenia,Weekly new hospital admissions per 100k,18-12-2022,7.735456867
26860,Slovenia,Weekly new hospital admissions per 100k,25-12-2022,6.738864264
26861,Slovenia,Weekly new hospital admissions per 100k,01-01-2023,6.691407473
26862,Slovenia,Weekly new hospital admissions per 100k,08-01-2023,5.837185243
26863,Slovenia,Weekly new hospital admissions per 100k,15-01-2023,4.460938316
26864,Slovenia,Weekly new hospital admissions per 100k,22-01-2023,3.274518551
26865,Slovenia,Weekly new hospital admissions per 100k,29-01-2023,2.135555577
26866,Slovenia,Weekly new hospital admissions per 100k,05-02-2023,1.660987671
26867,Slovenia,Weekly new hospital admissions per 100k,12-02-2023,1.091506184
26868,Slovenia,Weekly new hospital admissions per 100k,19-02-2023,1.61353088
26869,Slovenia,Weekly new hospital admissions per 100k,26-02-2023,1.660987671
26870,Slovenia,Weekly new hospital admissions per 100k,05-03-2023,2.657580273
26871,Slovenia,Weekly new hospital admissions per 100k,12-03-2023,2.040641995
26872,Slovenia,Weekly new hospital admissions per 100k,19-03-2023,3.606716085
26873,Slovenia,Weekly new hospital admissions per 100k,26-03-2023,2.942321017
26874,Slovenia,Weekly new ICU admissions per 100k,22-03-2020,0.379654325
26875,Slovenia,Weekly new ICU admissions per 100k,29-03-2020,0.854222231
26876,Slovenia,Weekly new ICU admissions per 100k,05-04-2020,0.616938278
26877,Slovenia,Weekly new ICU admissions per 100k,12-04-2020,0.616938278
26878,Slovenia,Weekly new ICU admissions per 100k,19-04-2020,0.379654325
26879,Slovenia,Weekly new ICU admissions per 100k,26-04-2020,0.189827162
26880,Slovenia,Weekly new ICU admissions per 100k,03-05-2020,0.189827162
26881,Slovenia,Weekly new ICU admissions per 100k,10-05-2020,0.0
26882,Slovenia,Weekly new ICU admissions per 100k,17-05-2020,0.0
26883,Slovenia,Weekly new ICU admissions per 100k,24-05-2020,0.047456791
